PRECTOTCORR,T2M,RH2M,GWETROOT,Date,District
0.0,31.77,39.02,0.4,19810428,Sundargarh
0.0,32.94,37.07,0.4,19810429,Sundargarh
0.97,30.88,42.13,0.39,19810430,Sundargarh
0.0,31.73,33.73,0.39,19810501,Sundargarh
0.12,33.56,31.69,0.39,19810502,Sundargarh
0.45,32.86,42.53,0.38,19810503,Sundargarh
5.91,31.87,50.37,0.38,19810504,Sundargarh
7.07,28.49,64.69,0.4,19810505,Sundargarh
0.63,29.1,56.83,0.4,19810506,Sundargarh
1.54,29.66,55.79,0.4,19810507,Sundargarh
3.84,28.71,61.22,0.4,19810508,Sundargarh
0.87,30.98,51.84,0.4,19810509,Sundargarh
1.0,32.5,44.99,0.4,19810510,Sundargarh
0.74,32.75,44.36,0.39,19810511,Sundargarh
0.28,32.61,42.36,0.39,19810512,Sundargarh
0.08,33.74,28.05,0.39,19810513,Sundargarh
0.0,35.12,23.05,0.38,19810514,Sundargarh
0.0,35.82,20.84,0.38,19810515,Sundargarh
0.01,36.4,18.57,0.38,19810516,Sundargarh
1.18,35.81,25.67,0.38,19810517,Sundargarh
0.38,35.1,41.5,0.38,19810518,Sundargarh
0.65,35.51,32.93,0.38,19810519,Sundargarh
2.19,34.79,43.93,0.38,19810520,Sundargarh
2.0,34.58,47.04,0.38,19810521,Sundargarh
0.41,34.09,47.9,0.38,19810522,Sundargarh
4.12,33.5,49.14,0.38,19810523,Sundargarh
0.06,34.36,40.24,0.38,19810524,Sundargarh
9.68,32.94,48.19,0.39,19810525,Sundargarh
7.84,32.36,57.43,0.4,19810526,Sundargarh
6.01,33.08,56.89,0.4,19810527,Sundargarh
1.54,34.27,51.56,0.4,19810528,Sundargarh
5.47,34.71,47.99,0.4,19810529,Sundargarh
6.63,34.4,50.69,0.41,19810530,Sundargarh
3.79,34.12,53.39,0.41,19810531,Sundargarh
2.39,34.63,52.67,0.4,19810601,Sundargarh
0.14,34.59,44.41,0.4,19810602,Sundargarh
6.54,34.37,48.73,0.4,19810603,Sundargarh
1.58,35.3,42.03,0.4,19810604,Sundargarh
11.1,33.48,50.93,0.4,19810605,Sundargarh
0.07,33.88,47.38,0.41,19810606,Sundargarh
0.47,34.36,42.42,0.4,19810607,Sundargarh
0.25,34.77,42.14,0.4,19810608,Sundargarh
8.79,34.43,49.85,0.4,19810609,Sundargarh
1.92,33.88,53.49,0.41,19810610,Sundargarh
0.21,35.01,37.16,0.4,19810611,Sundargarh
0.31,32.75,44.46,0.4,19810612,Sundargarh
0.0,34.5,30.83,0.39,19810613,Sundargarh
0.0,33.52,25.38,0.39,19810614,Sundargarh
0.01,35.01,28.25,0.39,19810615,Sundargarh
2.42,32.92,54.34,0.39,19810616,Sundargarh
